"order_id","customer","customer_id","employee","employee_id","product_name","product_id","quantity","unit_price","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id-2","quantity-2","unit_price-2","discount"
"10283","LILA-Supermercado","LILAS","Janet Leverling","3","Mozzarella di Giovanni","72","3","27.8","0","1996-09-13","1996-08-23","3","84.81","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","72","3","27.8","0"
"10284","Lehmanns Marktstand","LEHMS","Margaret Peacock","4","Schoggi Schokolade","27","15","35.1","0.25","1996-09-16","1996-08-27","1","76.56","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","27","15","35.1","0.25"
"10284","Lehmanns Marktstand","LEHMS","Margaret Peacock","4","Gula Malacca","44","21","15.5","0","1996-09-16","1996-08-27","1","76.56","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","44","21","15.5","0"
"10284","Lehmanns Marktstand","LEHMS","Margaret Peacock","4","Camembert Pierrot","60","20","27.2","0.25","1996-09-16","1996-08-27","1","76.56","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","60","20","27.2","0.25"
"10473","Island Trading","ISLAT","Nancy Davolio","1","Geitost","33","12","2","0","1997-03-27","1997-03-21","3","16.37","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","33","12","2","0"
"11077","Rattlesnake Canyon Grocery","RATTC","Nancy Davolio","1","Camembert Pierrot","60","2","34","0.06","1998-06-03","","2","8.53","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","60","2","34","0.06"
"11077","Rattlesnake Canyon Grocery","RATTC","Nancy Davolio","1","Wimmers gute Semmelknödel","64","2","33.25","0.03","1998-06-03","","2","8.53","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","64","2","33.25","0.03"
"11077","Rattlesnake Canyon Grocery","RATTC","Nancy Davolio","1","Louisiana Hot Spiced Okra","66","1","17","0","1998-06-03","","2","8.53","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","66","1","17","0"
"11077","Rattlesnake Canyon Grocery","RATTC","Nancy Davolio","1","Röd Kaviar","73","2","15","0.01","1998-06-03","","2","8.53","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","73","2","15","0.01"
"11077","Rattlesnake Canyon Grocery","RATTC","Nancy Davolio","1","Rhönbräu Klosterbier","75","4","7.75","0","1998-06-03","","2","8.53","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","75","4","7.75","0"
"11077","Rattlesnake Canyon Grocery","RATTC","Nancy Davolio","1","Original Frankfurter grüne Soße","77","2","13","0","1998-06-03","","2","8.53","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","77","2","13","0"
"10300","Magazzini Alimentari Riuniti","MAGAA","Andrew Fuller","2","Scottish Longbreads","68","20","10","0","1996-10-07","1996-09-18","2","17.68","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","68","20","10","0"
"10301","Die Wandernde Kuh","WANDK","Laura Callahan","8","Boston Crab Meat","40","10","14.7","0","1996-10-07","1996-09-17","2","45.08","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","","70563","Germany","40","10","14.7","0"
"10301","Die Wandernde Kuh","WANDK","Laura Callahan","8","Gnocchi di nonna Alice","56","20","30.4","0","1996-10-07","1996-09-17","2","45.08","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","","70563","Germany","56","20","30.4","0"
"10302","Suprêmes délices","SUPRD","Margaret Peacock","4","Alice Mutton","17","40","31.2","0","1996-10-08","1996-10-09","2","6.27","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","17","40","31.2","0"
"10302","Suprêmes délices","SUPRD","Margaret Peacock","4","Rössle Sauerkraut","28","28","36.4","0","1996-10-08","1996-10-09","2","6.27","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","28","28","36.4","0"
"10302","Suprêmes délices","SUPRD","Margaret Peacock","4","Ipoh Coffee","43","12","36.8","0","1996-10-08","1996-10-09","2","6.27","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","43","12","36.8","0"
"10641","HILARION-Abastos","HILAA","Margaret Peacock","4","Chang","2","50","19","0","1997-09-19","1997-08-26","2","179.61","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2","50","19","0"
"10934","Lehmanns Marktstand","LEHMS","Janet Leverling","3","Grandma's Boysenberry Spread","6","20","25","0","1998-04-06","1998-03-12","3","32.01","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","6","20","25","0"
"10327","Folk och fä HB","FOLKO","Andrew Fuller","2","Chang","2","25","15.2","0.2","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2","25","15.2","0.2"
"10945","Morgenstern Gesundkost","MORGK","Margaret Peacock","4","Konbu","13","20","6","0","1998-04-09","1998-03-18","1","10.22","Morgenstern Gesundkost","Heerstr. 22","Leipzig","","04179","Germany","13","20","6","0"
"10327","Folk och fä HB","FOLKO","Andrew Fuller","2","Queso Cabrales","11","50","16.8","0.2","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","11","50","16.8","0.2"
"10327","Folk och fä HB","FOLKO","Andrew Fuller","2","Nord-Ost Matjeshering","30","35","20.7","0.2","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","30","35","20.7","0.2"
"10327","Folk och fä HB","FOLKO","Andrew Fuller","2","Escargots de Bourgogne","58","30","10.6","0.2","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","58","30","10.6","0.2"
"10328","Furia Bacalhau e Frutos do Mar","FURIB","Margaret Peacock","4","Raclette Courdavault","59","9","44","0","1996-11-11","1996-10-17","3","87.03","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","59","9","44","0"
"10328","Furia Bacalhau e Frutos do Mar","FURIB","Margaret Peacock","4","Louisiana Fiery Hot Pepper Sauce","65","40","16.8","0","1996-11-11","1996-10-17","3","87.03","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","65","40","16.8","0"
"10328","Furia Bacalhau e Frutos do Mar","FURIB","Margaret Peacock","4","Scottish Longbreads","68","10","10","0","1996-11-11","1996-10-17","3","87.03","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","68","10","10","0"
"10329","Split Rail Beer & Ale","SPLIR","Margaret Peacock","4","Teatime Chocolate Biscuits","19","10","7.3","0.05","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","19","10","7.3","0.05"
"10329","Split Rail Beer & Ale","SPLIR","Margaret Peacock","4","Nord-Ost Matjeshering","30","8","20.7","0.05","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","30","8","20.7","0.05"
"10329","Split Rail Beer & Ale","SPLIR","Margaret Peacock","4","Côte de Blaye","38","20","210.8","0.05","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","38","20","210.8","0.05"
"10329","Split Rail Beer & Ale","SPLIR","Margaret Peacock","4","Gnocchi di nonna Alice","56","12","30.4","0.05","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","56","12","30.4","0.05"
"10405","LINO-Delicateses","LINOD","Nancy Davolio","1","Aniseed Syrup","3","50","8","0","1997-02-03","1997-01-22","1","34.82","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","3","50","8","0"
"10634","Folies gourmandes","FOLIG","Margaret Peacock","4","Uncle Bob's Organic Dried Pears","7","35","30","0","1997-09-12","1997-08-21","3","487.38","Folies gourmandes","184, chaussée de Tournai","Lille","","59000","France","7","35","30","0"
"10248","Vins et alcools Chevalier","VINET","Steven Buchanan","5","Queso Cabrales","11","12","14","0","1996-08-01","1996-07-16","3","32.38","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims","","51100","France","11","12","14","0"
"10248","Vins et alcools Chevalier","VINET","Steven Buchanan","5","Singaporean Hokkien Fried Mee","42","10","9.8","0","1996-08-01","1996-07-16","3","32.38","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims","","51100","France","42","10","9.8","0"
"10248","Vins et alcools Chevalier","VINET","Steven Buchanan","5","Mozzarella di Giovanni","72","5","34.8","0","1996-08-01","1996-07-16","3","32.38","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims","","51100","France","72","5","34.8","0"
"10249","Toms Spezialitäten","TOMSP","Michael Suyama","6","Tofu","14","9","18.6","0","1996-08-16","1996-07-10","1","11.61","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","14","9","18.6","0"
"10249","Toms Spezialitäten","TOMSP","Michael Suyama","6","Manjimup Dried Apples","51","40","42.4","0","1996-08-16","1996-07-10","1","11.61","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","51","40","42.4","0"
"10250","Hanari Carnes","HANAR","Margaret Peacock","4","Jack's New England Clam Chowder","41","10","7.7","0","1996-08-05","1996-07-12","2","65.83","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","41","10","7.7","0"
"10250","Hanari Carnes","HANAR","Margaret Peacock","4","Manjimup Dried Apples","51","35","42.4","0.15","1996-08-05","1996-07-12","2","65.83","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","51","35","42.4","0.15"
"10250","Hanari Carnes","HANAR","Margaret Peacock","4","Louisiana Fiery Hot Pepper Sauce","65","15","16.8","0.15","1996-08-05","1996-07-12","2","65.83","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","65","15","16.8","0.15"
"10339","Mère Paillarde","MEREP","Andrew Fuller","2","Tarte au sucre","62","28","39.4","0","1996-11-25","1996-11-04","2","15.66","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","62","28","39.4","0"
"10340","Bon app'","BONAP","Nancy Davolio","1","Carnarvon Tigers","18","20","50","0.05","1996-11-26","1996-11-08","3","166.31","Bon app'","12, rue des Bouchers","Marseille","","13008","France","18","20","50","0.05"
"10340","Bon app'","BONAP","Nancy Davolio","1","Jack's New England Clam Chowder","41","12","7.7","0.05","1996-11-26","1996-11-08","3","166.31","Bon app'","12, rue des Bouchers","Marseille","","13008","France","41","12","7.7","0.05"
"10625","Ana Trujillo Emparedados y helados","ANATR","Janet Leverling","3","Singaporean Hokkien Fried Mee","42","5","14","0","1997-09-05","1997-08-14","1","43.9","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","","05021","Mexico","42","5","14","0"
"10848","Consolidated Holdings","CONSH","Robert King","7","Mishi Kobe Niku","9","3","97","0","1998-02-20","1998-01-29","2","38.24","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","","WX1 6LT","UK","9","3","97","0"
"10330","LILA-Supermercado","LILAS","Janet Leverling","3","Gumbär Gummibärchen","26","50","24.9","0.15","1996-11-13","1996-10-28","1","12.75","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","26","50","24.9","0.15"
"10330","LILA-Supermercado","LILAS","Janet Leverling","3","Mozzarella di Giovanni","72","25","27.8","0.15","1996-11-13","1996-10-28","1","12.75","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","72","25","27.8","0.15"
"10331","Bon app'","BONAP","Anne Dodsworth","9","Tourtière","54","15","5.9","0","1996-11-27","1996-10-21","1","10.19","Bon app'","12, rue des Bouchers","Marseille","","13008","France","54","15","5.9","0"
"10332","Mère Paillarde","MEREP","Janet Leverling","3","Carnarvon Tigers","18","40","50","0.2","1996-11-28","1996-10-21","2","52.84","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","18","40","50","0.2"
"10332","Mère Paillarde","MEREP","Janet Leverling","3","Singaporean Hokkien Fried Mee","42","10","11.2","0.2","1996-11-28","1996-10-21","2","52.84","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","42","10","11.2","0.2"
"10332","Mère Paillarde","MEREP","Janet Leverling","3","Zaanse koeken","47","16","7.6","0.2","1996-11-28","1996-10-21","2","52.84","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","47","16","7.6","0.2"
"10333","Wartian Herkku","WARTH","Steven Buchanan","5","Tofu","14","10","18.6","0","1996-11-15","1996-10-25","3","0.59","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","14","10","18.6","0"
"10333","Wartian Herkku","WARTH","Steven Buchanan","5","Sir Rodney's Scones","21","10","8","0.1","1996-11-15","1996-10-25","3","0.59","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","21","10","8","0.1"
"10333","Wartian Herkku","WARTH","Steven Buchanan","5","Flotemysost","71","40","17.2","0.1","1996-11-15","1996-10-25","3","0.59","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","71","40","17.2","0.1"
"10334","Victuailles en stock","VICTE","Laura Callahan","8","Filo Mix","52","8","5.6","0","1996-11-18","1996-10-28","2","8.56","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","52","8","5.6","0"
"10334","Victuailles en stock","VICTE","Laura Callahan","8","Scottish Longbreads","68","10","10","0","1996-11-18","1996-10-28","2","8.56","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","68","10","10","0"
"10335","Hungry Owl All-Night Grocers","HUNGO","Robert King","7","Chang","2","7","15.2","0.2","1996-11-19","1996-10-24","2","42.11","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2","7","15.2","0.2"
"10335","Hungry Owl All-Night Grocers","HUNGO","Robert King","7","Gorgonzola Telino","31","25","10","0.2","1996-11-19","1996-10-24","2","42.11","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","31","25","10","0.2"
"10335","Hungry Owl All-Night Grocers","HUNGO","Robert King","7","Mascarpone Fabioli","32","6","25.6","0.2","1996-11-19","1996-10-24","2","42.11","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","32","6","25.6","0.2"
"10335","Hungry Owl All-Night Grocers","HUNGO","Robert King","7","Manjimup Dried Apples","51","48","42.4","0.2","1996-11-19","1996-10-24","2","42.11","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","51","48","42.4","0.2"
"10336","Princesa Isabel Vinhos","PRINI","Robert King","7","Chef Anton's Cajun Seasoning","4","18","17.6","0.1","1996-11-20","1996-10-25","2","15.51","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","","1756","Portugal","4","18","17.6","0.1"
"10337","Frankenversand","FRANK","Margaret Peacock","4","Tunnbröd","23","40","7.2","0","1996-11-21","1996-10-29","3","108.26","Frankenversand","Berliner Platz 43","München","","80805","Germany","23","40","7.2","0"
"10337","Frankenversand","FRANK","Margaret Peacock","4","Gumbär Gummibärchen","26","24","24.9","0","1996-11-21","1996-10-29","3","108.26","Frankenversand","Berliner Platz 43","München","","80805","Germany","26","24","24.9","0"
"10337","Frankenversand","FRANK","Margaret Peacock","4","Inlagd Sill","36","20","15.2","0","1996-11-21","1996-10-29","3","108.26","Frankenversand","Berliner Platz 43","München","","80805","Germany","36","20","15.2","0"
"10337","Frankenversand","FRANK","Margaret Peacock","4","Gravad lax","37","28","20.8","0","1996-11-21","1996-10-29","3","108.26","Frankenversand","Berliner Platz 43","München","","80805","Germany","37","28","20.8","0"
"10337","Frankenversand","FRANK","Margaret Peacock","4","Mozzarella di Giovanni","72","25","27.8","0","1996-11-21","1996-10-29","3","108.26","Frankenversand","Berliner Platz 43","München","","80805","Germany","72","25","27.8","0"
"10338","Old World Delicatessen","OLDWO","Margaret Peacock","4","Alice Mutton","17","20","31.2","0","1996-11-22","1996-10-29","3","84.21","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","17","20","31.2","0"
"10338","Old World Delicatessen","OLDWO","Margaret Peacock","4","Nord-Ost Matjeshering","30","15","20.7","0","1996-11-22","1996-10-29","3","84.21","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","30","15","20.7","0"
"10339","Mère Paillarde","MEREP","Andrew Fuller","2","Chef Anton's Cajun Seasoning","4","10","17.6","0","1996-11-25","1996-11-04","2","15.66","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","4","10","17.6","0"
"10339","Mère Paillarde","MEREP","Andrew Fuller","2","Alice Mutton","17","70","31.2","0.05","1996-11-25","1996-11-04","2","15.66","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","17","70","31.2","0.05"
"10340","Bon app'","BONAP","Nancy Davolio","1","Ipoh Coffee","43","40","36.8","0.05","1996-11-26","1996-11-08","3","166.31","Bon app'","12, rue des Bouchers","Marseille","","13008","France","43","40","36.8","0.05"
"10341","Simons bistro","SIMOB","Robert King","7","Raclette Courdavault","59","9","44","0.15","1996-11-26","1996-11-05","3","26.78","Simons bistro","Vinbæltet 34","Kobenhavn","","1734","Denmark","59","9","44","0.15"
"10342","Frankenversand","FRANK","Margaret Peacock","4","Chang","2","24","15.2","0.2","1996-11-13","1996-11-04","2","54.83","Frankenversand","Berliner Platz 43","München","","80805","Germany","2","24","15.2","0.2"
"10342","Frankenversand","FRANK","Margaret Peacock","4","Gorgonzola Telino","31","56","10","0.2","1996-11-13","1996-11-04","2","54.83","Frankenversand","Berliner Platz 43","München","","80805","Germany","31","56","10","0.2"
"10342","Frankenversand","FRANK","Margaret Peacock","4","Inlagd Sill","36","40","15.2","0.2","1996-11-13","1996-11-04","2","54.83","Frankenversand","Berliner Platz 43","München","","80805","Germany","36","40","15.2","0.2"
"10342","Frankenversand","FRANK","Margaret Peacock","4","Pâté chinois","55","40","19.2","0.2","1996-11-13","1996-11-04","2","54.83","Frankenversand","Berliner Platz 43","München","","80805","Germany","55","40","19.2","0.2"
